timestamp,open,high,low,close,volume,SMA_7,SMA_20,SMA_50,EMA_7,EMA_12,EMA_26,MACD_6_13_9,MACDh_6_13_9,MACDs_6_13_9,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_7,RSI_14,ADX_14,DMP_14,DMN_14,ATRr_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,OBV,MFI_14,STOCHk_14_3_3,STOCHd_14_3_3,K_9_3,D_9_3,J_9_3,UO_7_14_28,TRIX_15_9,TRIXs_15_9,return
2019/9/7,0.0024504,0.002507,0.0024029,0.0024542,79415288,0.002504657,0.002564165,0.002739982,0.002492295,0.002516965,0.002604655,-3.46E-05,6.22E-06,-4.08E-05,-8.77E-05,7.20E-06,-9.49E-05,34.47176637,35.99476699,29.66932025,12.19229547,25.27173011,0.000112512,0.002365414,0.002564165,0.002762916,15.50217641,0.223359452,384127286,44.23353132,36.27665391,41.83193669,43.32283679,45.81341972,38.34167094,54.99555266,-0.4840429,-0.492112659,-0.006396761
2019/9/8,0.002465,0.0025306,0.0024,0.0024585,89538969,0.0025044,0.00254801,0.002727578,0.002483846,0.00250797,0.002593829,-3.39E-05,5.56E-06,-3.94E-05,-8.59E-05,7.22E-06,-9.31E-05,35.72783301,36.48187123,29.64197291,12.67801522,23.18349126,0.000113815,0.002371275,0.00254801,0.002724745,13.87240861,0.246768017,473666255,45.86635863,33.32422089,36.81761225,37.88050679,43.16911541,27.30328956,52.85783509,-0.478777812,-0.493615751,0.001752098
2019/9/9,0.0024453,0.0024692,0.0024,0.0024351,61000344,0.002482529,0.002534165,0.002715344,0.00247166,0.002496759,0.002582071,-3.54E-05,3.24E-06,-3.86E-05,-8.53E-05,6.22E-06,-9.15E-05,31.85160168,34.92423714,29.61666044,12.10714858,22.13958324,0.000110604,0.002367913,0.002534165,0.002700417,13.12086223,0.202064002,412665911,37.52496899,32.02921796,33.87669758,30.65284055,38.99702379,13.96447408,48.03905555,-0.47419309,-0.492455597,-0.009517999
2019/9/10,0.0024351,0.0024612,0.0023849,0.0024185,33219768,0.002462414,0.0025231,0.00270458,0.00245837,0.002484719,0.002569955,-3.72E-05,1.11E-06,-3.83E-05,-8.52E-05,5.03E-06,-9.03E-05,29.2272059,33.82104226,29.74741104,11.49266904,22.02034909,0.000108136,0.002356986,0.0025231,0.002689214,13.16747827,0.185156588,379446143,38.81586657,31.07435027,32.14259637,25.26697854,34.42034204,6.960251553,48.48426495,-0.470623605,-0.489005507,-0.006816969
2019/9/11,0.0024193,0.0024386,0.0023601,0.0023892,52887165,0.0024452,0.00251027,0.00269598,0.002441077,0.002470024,0.002556566,-4.10E-05,-2.15E-06,-3.89E-05,-8.65E-05,2.98E-06,-8.95E-05,24.98757134,31.90531964,30.11937329,10.88080306,22.52995967,0.000106006,0.002344408,0.00251027,0.002676132,13.21470134,0.135028667,326558978,39.956882,26.21066257,29.77141027,20.79899399,29.87989269,2.637196579,50.82785037,-0.469198461,-0.484846507,-0.012114947
2019/9/12,0.0023912,0.002431,0.0023265,0.0023928,48542765,0.002431186,0.00249657,0.002686354,0.002429008,0.002458144,0.002544435,-4.12E-05,-1.83E-06,-3.93E-05,-8.63E-05,2.59E-06,-8.89E-05,26.51555329,32.41188506,30.78732609,10.10921721,23.21236212,0.000105897,0.002339665,0.00249657,0.002653475,12.56961731,0.169321458,375101743,42.74042742,23.18379677,26.82293654,22.90115543,27.55364694,13.59617243,52.63029873,-0.468199708,-0.480837649,0.001506781
2019/9/13,0.0023906,0.0024128,0.00236,0.002399,35317492,0.002421043,0.00248541,0.002677022,0.002421506,0.002449045,0.002533662,-3.87E-05,5.19E-07,-3.92E-05,-8.46E-05,3.41E-06,-8.80E-05,29.40487363,33.33173164,31.40609595,9.733638618,22.34997424,0.000102083,0.002334187,0.00248541,0.002636633,12.16882868,0.21429543,410419235,42.51752719,21.96871499,23.78772478,27.10803797,27.40511061,26.51389268,52.42490949,-0.466246243,-0.477126271,0.002591107
2019/9/14,0.0024089,0.002437,0.0023701,0.0024192,33725888,0.002416043,0.002475185,0.00266781,0.00242093,0.002444453,0.002525183,-3.27E-05,5.20E-06,-3.79E-05,-8.07E-05,5.84E-06,-8.66E-05,38.58375939,36.3701684,31.43393911,11.00931694,21.27162165,9.96E-05,0.002335535,0.002475185,0.002614835,11.28397338,0.29955189,444145123,42.27289273,26.59085688,23.91445621,33.21166275,29.34062799,40.95373225,54.43136332,-0.461395213,-0.473492689,0.008420175
2019/9/15,0.0024233,0.0024851,0.00239,0.002426,68647235,0.0024114,0.00246444,0.002660236,0.002422197,0.002441614,0.002517836,-2.67E-05,8.94E-06,-3.57E-05,-7.62E-05,8.28E-06,-8.45E-05,41.56758485,37.40439825,30.47083409,13.73094991,19.80851884,9.92E-05,0.002345984,0.00246444,0.002582896,9.613187474,0.337745139,512792358,44.64950364,30.40431886,26.32129691,38.39131265,32.35752288,50.45889218,53.24774654,-0.453433275,-0.469567812,0.002810847
2019/9/16,0.0024249,0.0024765,0.0023978,0.0024309,53894420,0.0024108,0.00245602,0.00265299,0.002424373,0.002439966,0.002511397,-2.13E-05,1.15E-05,-3.28E-05,-7.14E-05,1.05E-05,-8.19E-05,43.86052384,38.18409971,29.57821665,12.93787176,18.66440983,9.78E-05,0.002354355,0.00245602,0.002557685,8.278808607,0.376456502,566686778,44.49774679,34.55431923,30.51649832,42.64467389,35.78657321,56.36087524,50.74622108,-0.442490452,-0.464950873,0.002019786
2019/9/17,0.0024316,0.00262,0.00241,0.002594,135069011,0.002435871,0.002460895,0.002649544,0.00246678,0.002463663,0.002517515,6.22E-06,3.12E-05,-2.50E-05,-5.39E-05,2.24E-05,-7.63E-05,77.75644777,57.26536263,28.38648214,20.82337317,16.00754543,0.000105814,0.00234376,0.002460895,0.00257803,9.519703679,1.06816942,701755789,49.21029395,54.28695579,39.74853129,58.81024824,43.46113155,89.5084816,59.95833056,-0.416896767,-0.458075202,0.067094492
2019/9/18,0.0025972,0.0028103,0.0025527,0.0027015,344364326,0.002480486,0.00247475,0.002647804,0.00252546,0.002500254,0.002531144,3.82E-05,5.05E-05,-1.24E-05,-3.09E-05,3.63E-05,-6.72E-05,84.80922697,64.94580308,28.99951245,29.22039166,13.47383195,0.000116698,0.002318979,0.00247475,0.002630521,12.58880784,1.227832356,1046120115,66.64037639,68.69517896,52.51215132,65.04395494,50.65540601,93.82105278,61.09057425,-0.37347124,-0.446883885,0.041441789
2019/9/19,0.0027028,0.0027322,0.00254,0.0027083,161540615,0.002525557,0.00248792,0.002644804,0.00257117,0.002532261,0.002544267,5.71E-05,5.56E-05,1.54E-06,-1.20E-05,4.42E-05,-5.62E-05,85.15655364,65.36978411,29.37736751,25.92340619,12.69911488,0.00012211,0.002302713,0.00248792,0.002673127,14.88850505,1.094955762,1207660730,60.09373444,82.52322436,68.50178637,69.66827256,56.9930282,95.01876129,65.1935834,-0.318467572,-0.429977659,0.00251712
2019/9/20,0.0027062,0.0027062,0.0026147,0.0026497,70347331,0.002561371,0.002497765,0.00263979,0.002590802,0.002550328,0.002552076,5.80E-05,4.52E-05,1.28E-05,-1.75E-06,4.35E-05,-4.53E-05,69.23994727,58.7726533,29.72774021,24.47509296,11.98962879,0.000120067,0.00230053,0.002497765,0.002695,15.79295538,0.885161479,1137313399,60.35904901,74.4109136,75.20977231,68.71366993,60.89990877,84.34119223,62.73165366,-0.261727956,-0.406925381,-0.021637189
2019/9/21,0.0026497,0.0026619,0.002539,0.0025772,76693753,0.002583943,0.00250361,0.002633342,0.002587402,0.002554462,0.002553937,4.59E-05,2.64E-05,1.94E-05,5.25E-07,3.66E-05,-3.61E-05,54.5288273,51.80657997,28.91455472,22.68311049,15.62154898,0.00012027,0.002304245,0.00250361,0.002702975,15.92620745,0.684560925,1060619646,60.28634251,65.84676864,74.2603022,61.88728339,61.22903365,63.20378289,59.58982215,-0.211219917,-0.378372071,-0.027361588
2019/9/22,0.00257,0.002599,0.0025173,0.002562,92043003,0.002603371,0.0025023,0.002626594,0.002581051,0.002555622,0.002554535,3.44E-05,1.19E-05,2.24E-05,1.09E-06,2.98E-05,-2.87E-05,51.83503105,50.4563164,27.86143408,21.55336813,16.16637263,0.000117507,0.00230484,0.0025023,0.00269976,15.78225933,0.651170058,968576643,53.23322026,55.7668458,65.34150935,55.78946259,59.4158433,48.53670119,60.81046257,-0.167823055,-0.345213939,-0.005897874
2019/9/23,0.0025697,0.0025719,0.0024474,0.0024474,76897524,0.002605729,0.002496705,0.002617098,0.002547638,0.002538973,0.002546599,9.57E-06,-1.03E-05,1.99E-05,-7.63E-06,1.68E-05,-2.45E-05,36.13364031,41.64363664,25.99302282,19.92481102,19.18709732,0.000118008,0.002299682,0.002496705,0.002693728,15.78265603,0.37487513,891679119,52.5413237,41.8285793,54.48073125,41.74527897,53.52565519,18.18452654,56.09596826,-0.139519971,-0.309450023,-0.044730679
2019/9/24,0.0024474,0.0024731,0.0019317,0.00219,155910476,0.002548014,0.00248072,0.002600042,0.002458229,0.002485284,0.002520184,-4.28E-05,-5.01E-05,7.33E-06,-3.49E-05,-8.35E-06,-2.66E-05,20.14415412,29.27547793,27.37925604,14.71712839,39.06820573,0.000148325,0.002242863,0.00248072,0.002718577,19.17643487,-0.111123933,735768643,48.67080636,34.3552828,43.9835693,37.62986729,48.22705922,16.43548343,50.91919229,-0.142054206,-0.274852349,-0.105172836
2019/9/25,0.0021893,0.0022241,0.0020665,0.0021757,110825983,0.0024729,0.00246496,0.002584442,0.002387597,0.002437656,0.002494667,-7.51E-05,-6.60E-05,-9.16E-06,-5.70E-05,-2.44E-05,-3.26E-05,19.5825047,28.76435748,28.66522806,13.60259114,36.10954631,0.000148989,0.00219262,0.00246496,0.0027373,22.09691,-0.031064118,624942660,47.18442199,27.38672122,34.52352778,34.34372972,43.59928272,15.83262373,52.11310616,-0.166090879,-0.244141285,-0.00652968
2019/9/26,0.0021693,0.0022375,0.0020185,0.0021396,204393624,0.002391657,0.00244844,0.002567522,0.002325597,0.002391801,0.002468366,-9.70E-05,-7.03E-05,-2.67E-05,-7.66E-05,-3.51E-05,-4.14E-05,18.09647268,27.46092003,30.04534033,12.21793509,34.6649189,0.000154001,0.002141448,0.00244844,0.002755432,25.07655044,-0.003009611,420549036,43.4023012,26.94438121,29.56212841,30.78336819,39.32731121,13.69548214,49.43190853,-0.206086999,-0.220717977,-0.016592361
2019/9/27,0.0021348,0.002199,0.0020985,0.0021723,88331166,0.002323457,0.002434345,0.002551698,0.002287273,0.002358032,0.002446435,-0.000101804,-6.01E-05,-4.17E-05,-8.84E-05,-3.76E-05,-5.08E-05,24.17709055,30.53169135,31.32580568,11.63272943,33.00456413,0.000150172,0.002104658,0.002434345,0.002764032,27.08630141,0.102585194,508880202,44.86688773,26.27285834,26.86798692,30.54098375,36.39853539,18.82588046,51.12713243,-0.252319711,-0.207256696,0.015283231
2019/9/28,0.002176,0.002232,0.0021401,0.0021974,75661286,0.0022692,0.00242129,0.002537386,0.002264805,0.002333319,0.002427988,-9.70E-05,-4.42E-05,-5.28E-05,-9.47E-05,-3.51E-05,-5.96E-05,28.90385456,32.88043291,32.12587698,12.72619054,31.51793514,0.000146002,0.002076147,0.00242129,0.002766433,28.50901758,0.175656173,584541488,45.97986989,27.09613779,26.77112578,31.79599046,34.86435375,25.65926388,52.56149755,-0.298508983,-0.205039075,0.011554573
2019/9/29,0.0022033,0.0022399,0.0021235,0.0021854,79511131,0.0022154,0.002408805,0.002524094,0.002244954,0.002310562,0.002410018,-9.18E-05,-3.12E-05,-6.06E-05,-9.95E-05,-3.19E-05,-6.76E-05,27.93260847,32.31785428,32.94842108,11.98955317,30.51905184,0.000143884,0.002048818,0.002408805,0.002768792,29.88928601,0.189704338,505030357,41.92100703,28.83375066,27.4009156,32.7786289,34.16911213,29.99766243,52.67467461,-0.343221541,-0.214093918,-0.005460999
2019/9/30,0.002203,0.0024733,0.0021264,0.0023747,263988602,0.002205014,0.002406615,0.00251384,0.00227739,0.00232043,0.002407402,-5.78E-05,2.22E-06,-6.00E-05,-8.70E-05,-1.55E-05,-7.14E-05,55.47076684,47.56044409,31.37143471,20.65221503,25.73760382,0.000158408,0.002046357,0.002406615,0.002766873,29.93894407,0.455705301,769018959,47.91862086,36.51263374,30.81417406,43.98139674,37.43987366,57.06444288,58.33968558,-0.369845504,-0.231718983,0.086620298
2019/10/1,0.0023791,0.0025001,0.0023473,0.0023503,151860063,0.002227914,0.00240467,0.002503814,0.002295618,0.002325025,0.002403172,-3.82E-05,1.75E-05,-5.57E-05,-7.81E-05,-5.36E-06,-7.28E-05,52.45650193,46.11870832,29.69053976,20.43687177,23.95716306,0.000158007,0.002043638,0.00240467,0.002765702,30.02755884,0.424701934,617158896,48.15268102,42.3135291,35.88663783,51.11620347,41.99865027,69.35130987,55.22763137,-0.384377266,-0.255780562,-0.010274982
2019/10/2,0.0023561,0.0023692,0.0022809,0.002323,88034436,0.002248957,0.00240118,0.002493596,0.002302463,0.002324714,0.002397234,-2.84E-05,2.18E-05,-5.02E-05,-7.25E-05,2.13E-07,-7.27E-05,48.98214331,44.49355484,28.5791904,19.59336145,26.0720823,0.000153021,0.002038411,0.00240118,0.002763949,30.21586481,0.392245375,529124460,33.5894023,48.98235079,42.60283787,57.02492382,47.00740812,77.05995523,53.6890055,-0.391562294,-0.283785265,-0.011615538
2019/10/3,0.002323,0.002325,0.0022353,0.0022977,81022529,0.002271543,0.002396115,0.002485228,0.002301272,0.002320558,0.002389861,-2.50E-05,2.02E-05,-4.52E-05,-6.93E-05,2.74E-06,-7.20E-05,45.70888268,42.98192429,27.84211179,18.74687262,27.14195903,0.000148492,0.002030548,0.002396115,0.002761682,30.51330068,0.36539399,448101931,35.79258524,47.92740741,46.40776243,57.34108986,50.4519687,71.11933218,53.77763894,-0.394751365,-0.311862727,-0.010891089
2019/10/4,0.002298,0.002325,0.0022398,0.0022893,52314904,0.002288257,0.00238962,0.002479182,0.002298279,0.002315749,0.002382412,-2.30E-05,1.77E-05,-4.07E-05,-6.67E-05,4.31E-06,-7.10E-05,44.55556148,42.46606175,27.1580203,17.95347195,25.99326352,0.000143966,0.002021319,0.00238962,0.002757921,30.8250784,0.363807093,395787027,36.45145502,48.37037577,48.42671132,56.97047187,52.62480309,65.66180942,53.044321,-0.395049476,-0.337302571,-0.00365583
2019/10/5,0.0022882,0.0023051,0.0022614,0.0022922,53899895,0.0023018,0.00238293,0.002472006,0.002296759,0.002312126,0.002375729,-2.05E-05,1.62E-05,-3.67E-05,-6.36E-05,5.89E-06,-6.95E-05,45.11336567,42.72165067,26.52308428,17.54335944,25.39949744,0.000136796,0.00201266,0.00238293,0.0027532,31.0768956,0.377481408,449686922,40.65793564,50.08428534,48.79402284,54.05767181,53.102426,55.96816345,53.47619485,-0.392429398,-0.358007282,0.001266763
2019/10/6,0.0022993,0.0023048,0.0022275,0.0022677,72718151,0.002313557,0.00237477,0.002464858,0.002289495,0.002305291,0.002367727,-2.16E-05,1.21E-05,-3.37E-05,-6.24E-05,5.65E-06,-6.81E-05,41.04347465,41.06202165,26.18273249,16.81179691,26.16910115,0.000132542,0.002001904,0.00237477,0.002747636,31.40229338,0.356422998,376968771,41.47653873,51.82672017,50.09379376,48.80176882,51.6688736,43.06755925,53.44949892,-0.389171051,-0.373212987,-0.010688422
2019/10/7,0.0022659,0.0023654,0.0022368,0.002331,69936960,0.002307314,0.00236162,0.002457578,0.002299871,0.002309246,0.002365007,-1.23E-05,1.71E-05,-2.94E-05,-5.58E-05,9.86E-06,-6.56E-05,53.6480901,46.81119659,25.20667105,18.91894143,24.3498949,0.00013226,0.002002304,0.00236162,0.002720936,30.42965223,0.45739131,446905731,46.46970929,58.91903348,53.610013,50.90059504,51.41278075,49.87622362,51.59105754,-0.379853746,-0.382251294,0.027913745
2019/10/8,0.0023298,0.0023649,0.0022783,0.0023096,89953557,0.0023015,0.002342025,0.002448138,0.002302303,0.002309301,0.002360903,-9.21E-06,1.61E-05,-2.54E-05,-5.16E-05,1.12E-05,-6.28E-05,49.47604009,45.20573982,24.30066143,18.01093088,23.18122689,0.000128996,0.002017973,0.002342025,0.002666077,27.67283572,0.449969506,356952174,54.5553239,61.05925837,57.26833734,50.27482359,51.0334617,48.75754739,57.75158218,-0.367816439,-0.38498406,-0.009180609
2019/10/9,0.0023096,0.0023652,0.0022467,0.0023522,128533706,0.002305671,0.00232422,0.002440942,0.002314777,0.002315901,0.002360258,-8.46E-07,1.96E-05,-2.05E-05,-4.44E-05,1.48E-05,-5.91E-05,57.20514821,48.9585161,23.7337108,16.82123211,23.41145505,0.000128246,0.002046855,0.00232422,0.002601585,23.86732336,0.550439034,485485880,62.35468078,66.66134778,62.21321321,48.76477601,50.27723314,45.73986177,62.40744113,-0.35031952,-0.382814506,0.018444752
2019/10/10,0.002346,0.0023512,0.0022927,0.0023,74485978,0.002306,0.002306735,0.002434146,0.002311083,0.002313454,0.002355794,-3.15E-06,1.38E-05,-1.70E-05,-4.23E-05,1.34E-05,-5.58E-05,46.93965951,44.9004948,23.20742343,16.24113523,22.60408779,0.000123332,0.002072987,0.002306735,0.002540483,20.26655642,0.485593452,410999902,67.57379911,59.96950735,62.56337117,49.56466131,50.03970919,48.61456554,58.55560575,-0.333394622,-0.377149768,-0.02219199
2019/10/11,0.002297,0.0023411,0.002225,0.0022909,61631506,0.002306229,0.00229242,0.002427048,0.002306037,0.002309984,0.002350987,-5.73E-06,9.01E-06,-1.47E-05,-4.10E-05,1.18E-05,-5.28E-05,45.28680776,44.21249756,23.30594801,15.14370997,25.01688374,0.000122815,0.002094333,0.00229242,0.002490507,17.2818718,0.496163293,349368396,62.50481992,54.6381717,60.42300894,48.68888152,49.5894333,46.88777795,58.03435716,-0.317673199,-0.368939868,-0.003956522
2019/10/12,0.002288,0.002331,0.0022751,0.0023196,70374904,0.002310143,0.0022803,0.002420104,0.002309428,0.002311464,0.002348662,-2.97E-06,9.41E-06,-1.24E-05,-3.72E-05,1.25E-05,-4.97E-05,51.56251718,46.97221275,23.39741014,14.63108544,24.17004579,0.000118032,0.002124532,0.0022803,0.002436068,13.6620919,0.626148869,419743300,62.46578325,48.89860367,54.50209424,54.91889347,51.36592002,62.02484037,58.74798917,-0.300494157,-0.358466845,0.012527827
2019/10/13,0.002319,0.0026349,0.0023096,0.0024317,506106744,0.002333571,0.002279515,0.002416294,0.002339996,0.002329962,0.002354813,1.48E-05,2.18E-05,-6.94E-06,-2.49E-05,1.99E-05,-4.47E-05,68.18945789,56.10582611,22.97807314,28.42044667,19.93996684,0.000132846,0.002126999,0.002279515,0.002432031,13.38146911,0.998913894,925850044,76.28606169,52.18694653,51.9079073,53.42157345,52.05113783,56.16244468,53.28908384,-0.273337759,-0.344943321,0.048327298
2019/10/14,0.0024312,0.00275,0.0024067,0.0025415,1281613616,0.002363643,0.00229709,0.00241465,0.002390372,0.002362506,0.002368642,4.08E-05,3.82E-05,2.62E-06,-6.14E-06,3.09E-05,-3.70E-05,77.15187075,62.85460908,23.30365468,29.2677392,16.63181733,0.000147887,0.002112292,0.00229709,0.002481888,16.08975747,1.161289249,2207463660,85.56135282,57.4654029,52.8503177,55.70962039,53.27063202,60.58759714,47.57938461,-0.23105386,-0.327012706,0.045153596
2019/10/15,0.0025482,0.00258,0.0024652,0.0024964,142270876,0.002390329,0.002313125,0.00241176,0.002416879,0.002383105,0.002378106,4.86E-05,3.68E-05,1.18E-05,5.00E-06,3.36E-05,-2.86E-05,67.97445137,58.85203868,23.6059143,27.61767594,15.69414495,0.000145522,0.002117882,0.002313125,0.002508368,16.88127748,0.969352156,2065192784,80.31256576,57.34009458,55.664148,54.37149296,53.63758567,55.83930755,47.3414436,-0.183550846,-0.304166016,-0.017745426
