timestamp,open,high,low,close,volume,SMA_7,SMA_20,SMA_50,EMA_7,EMA_12,EMA_26,MACD_6_13_9,MACDh_6_13_9,MACDs_6_13_9,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_7,RSI_14,ADX_14,DMP_14,DMN_14,ATRr_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,OBV,MFI_14,STOCHk_14_3_3,STOCHd_14_3_3,K_9_3,D_9_3,J_9_3,UO_7_14_28,TRIX_15_9,TRIXs_15_9,return
2017-10-15,5855.03,5922.3,5400.01,5709.99,1343.523375,5293.057142857143,4642.7975,4334.375,5360.49659743397,5078.292601049738,4678.410893245943,397.8185984290021,129.61017300054783,268.2084254284543,399.8817078037946,153.11049199116331,246.77121581263128,82.01997182827807,75.79065079871992,28.183391435651156,35.000596382840286,14.068584949197232,326.49822122383097,3518.119787624142,4642.7975,5767.475212375857,48.448277676373245,0.9744436954056727,3851.964962,68.71109206026514,91.76945171076216,92.88239747210274,89.87420768780224,87.69515555424842,94.23231195490987,68.1352683830434,0.8273126076418169,0.41222080790681814,-0.027257286639329914
2017-10-16,5710.0,5788.91,5585.19,5760.02,1528.996462,5432.067142857143,4736.6810000000005,4363.3752,5460.377448075478,5183.173739349779,4758.530086338837,387.85123338221547,95.7142463630089,292.1369870192066,424.6436530109422,142.2979497586487,282.3457032522935,82.83382439634276,76.37321479594762,29.250064245766833,33.37808713720522,13.416412943229185,317.6243485543772,3568.9375978452335,4736.6810000000005,5904.424402154767,49.3063983897065,0.9381694634761771,5380.961424,71.37240528549465,92.55138281745543,93.25715850906532,89.63674666430617,88.342352591611,92.22553480969648,69.89021920371799,0.9450521668219247,0.5054622117816857,0.008761836710747373
2017-10-17,5760.0,5774.98,5508.63,5595.0,1429.869376,5548.058571428572,4806.781000000001,4387.5414,5494.033086056608,5246.5316256036585,4820.490820684108,342.34381668490823,40.16546373256131,302.1783529523469,426.0408049195503,114.9560813338054,311.0847235857449,70.54586415203246,70.35910188945164,29.831574466493862,31.332975182054643,14.35555917865013,313.9215993953219,3610.0382922820936,4806.781000000001,6003.523707717908,49.793935181066374,0.829318488809959,3951.092048,68.0252845230363,87.09025363718295,90.47036272180019,85.14100777019624,87.27523765039561,80.8725480097975,69.55119944674546,1.0408371922125514,0.6030397193178771,-0.028649206079145673
2017-10-18,5595.0,5596.0,5037.95,5512.06,2317.804373,5646.72,4873.659000000001,4406.032999999999,5498.539814542456,5287.382144741558,4871.7181673001,288.66034455656063,-10.814406716629037,299.47475127318967,415.663977441458,83.66340308457046,332.0005743568875,64.90047125122601,67.48279196844716,28.323037693796525,27.52735669207338,22.856129235236743,331.537354962485,3676.232475358097,4873.659000000001,6071.085524641904,49.138707679051954,0.766572097269566,1633.287675,60.609998416784784,83.44975997351433,87.69713214271758,79.08123515474594,84.54390348390983,68.15589849641816,72.66639168375562,1.111012361496111,0.7011180201637761,-0.014823949955317217
2017-10-19,5513.0,5710.0,5490.26,5683.9,1881.722107,5682.9914285714285,4949.1195,4428.6082,5544.879860906842,5348.384891704394,4931.879784537129,268.559429189957,-24.73225766658618,293.29168685654315,416.5051071672651,67.60362624830202,348.9014809189631,70.58943323324496,70.20088131485626,27.262505511778134,28.720164009726847,21.73659882526959,323.476187628798,3747.1878477422742,4949.1195,6151.051152257725,48.5715348864672,0.8056665071677652,3515.009782,63.87018335244061,81.56019059714566,84.03340140261433,79.49912363727522,82.86231020117735,72.77275050947097,70.61832725817398,1.1659585251226012,0.7977546504779874,0.031175277482465624
2017-10-20,5683.31,6110.0,5600.0,6010.01,1972.97722,5734.424285714286,5030.6945,4454.3106,5661.162395680132,5450.173369903718,5011.741281978823,291.8782798148959,-1.1307256333178088,293.0090054482137,438.4320879248944,71.62448560474502,366.8076023201494,78.35635314741273,74.54881594791478,27.288326919358557,34.14235707663567,19.36570423405489,336.9164252584821,3774.5096153198087,5030.6945,6286.879384680191,49.94081372582617,0.8897975178428141,5487.987002,67.37506326609184,85.72586131615613,83.57860396227204,83.76858734892495,83.16440258382228,84.97695687913031,73.57322900729282,1.2198085794148827,0.892878302417234,0.05737433804254133
2017-10-21,6013.72,6171.0,5850.03,6024.97,1664.307693,5756.564285714287,5113.019,4478.1118,5752.114296760099,5538.603620687762,5086.795261091504,296.3788708173115,2.695892295278213,293.6829785220333,451.808359596258,68.0006058208869,383.8077537753711,78.65799727236688,74.73096228846092,27.447370018210897,33.10033179914092,18.03261758732429,335.7681039568552,3823.239493853317,5113.019,6402.798506146683,50.45080044281796,0.85352980709258,7152.294695,70.05114625553861,90.48344145503025,85.92316445611067,84.88298421418021,83.7372631273538,87.17442638783302,70.58729552421457,1.2676345806056366,0.9830697173661894,0.0024891805504483333
2017-10-22,6003.27,6060.0,5720.03,5950.02,1362.092216,5790.854285714287,5191.5199999999995,4507.6694,5801.590722570075,5601.89844827426,5150.737834343985,276.33009507114366,-13.882306760711685,290.21240183185535,451.16061393027485,53.88228812392299,397.27832580635186,72.73306797474457,71.95263201721345,27.071369115290505,30.690483778809917,19.50370588834182,336.07051136231235,3898.6424689089918,5191.5199999999995,6484.397531091007,49.807283072819054,0.7933379155255073,5790.202479,64.36927666196709,90.81369138260163,89.00766471792933,83.42095245209863,83.6318262355924,82.99920488511111,71.49381248769946,1.3025420707539759,1.0645224540622162,-0.012439895966286918
2017-10-23,5975.0,6080.0,5621.03,5915.93,1812.557715,5813.127142857143,5271.8165,4535.8063999999995,5830.175541927556,5650.210994693605,5207.418735503689,247.90655501956644,-33.844677449831124,281.75123246939756,442.79225918991597,36.41114670685124,406.3811124830647,69.93760838697365,70.66576867101415,26.336157892637814,27.752876732858734,19.70148933263609,344.9107183523979,4008.7722940075982,5271.8165,6534.860705992402,47.916850140455445,0.7549845432741232,3977.6447639999997,57.71210566037647,86.96330104745495,89.42014462836228,81.44336682744743,82.90233976616611,78.52542095001007,69.87268417795933,1.3225361889301013,1.1336326969999557,-0.0057293925062437134
2017-10-24,5909.47,5925.0,5450.0,5477.03,2580.418767,5796.274285714286,5335.2385,4563.3448,5741.889156445666,5623.567764740743,5227.389940281194,157.6857527422917,-99.25238378168473,256.9381365239764,396.1778244595489,-8.162630418812682,404.3404548783616,44.339888692249225,56.62431761883831,25.018911979515163,25.07759321513996,21.273219495931116,354.2633966304402,4168.3950383433075,5335.2385,6502.081961656693,43.741004705101474,0.560758578446625,1397.2259969999996,49.57080771182254,73.91797793480399,83.89832345495353,67.2129248685117,77.67253480006795,46.293705005399204,64.30126820839573,1.3100036586843888,1.187265036004686,-0.07418951880769387
2017-10-25,5506.92,5704.96,5286.98,5689.99,2282.813205,5821.692857142858,5405.116499999999,4589.8152,5728.91436733425,5633.7865701652445,5261.656611371476,126.43523082794854,-104.40232455682232,230.83755538477087,372.1299587937683,-25.768396867674596,397.8983556614429,53.892850155226604,60.70435775106132,23.238346075111497,22.978507383151438,22.75717174866328,358.842124981882,4332.8890351908885,5405.116499999999,6477.34396480911,39.67453670273752,0.6328419152417052,3680.0392019999995,46.30844506967527,66.67990295646219,75.85372731290704,63.99105924845976,73.11204294940786,45.74909184656357,65.36828688706636,1.2830540413148128,1.2248207998372291,0.038882386987108
2017-10-26,5670.1,5939.99,5650.0,5861.77,1972.965882,5847.102857142857,5479.754999999999,4614.6552,5762.128275500688,5668.8609439859765,5306.10945497359,126.68163656088382,-83.32473505910966,210.00637161999347,362.7514890123866,-28.117493319245,390.8689823316316,60.3043320386609,63.67267791912985,22.30860952208224,26.39638528664405,21.417712131713376,353.8964915762878,4502.8276142338045,5479.754999999999,6456.682385766194,35.655878256097026,0.6955186258292834,5653.005083999999,48.116281094199444,63.28732287190764,67.9617345877246,66.89676518041696,71.04028369304,58.6097281551709,64.04109331419254,1.252243941680753,1.248310438667029,0.030189859736133196
2017-10-27,5861.77,5980.0,5649.24,5768.83,1403.706416,5812.648571428572,5547.0464999999995,4636.1996,5763.8037066255165,5684.240798757364,5340.385050901472,108.3846753132575,-81.2973570453888,189.6820323586463,343.85574785589233,-37.61058758059147,381.4663354364838,55.438279993628825,60.988394874198974,21.563707580927797,25.432230902225243,19.973657633743436,352.2352688435592,4692.856135800677,5547.0464999999995,6401.236864199322,30.798024289117542,0.6298208861252432,4249.298667999999,41.41149206412857,67.28905484453925,65.75209355763636,62.766738576625556,68.28243532086852,51.73534508813964,59.64579538925623,1.213704366916346,1.2597206614915,-0.01585527920747498
2017-10-28,5768.79,5850.02,5630.03,5719.64,1276.754412,5769.03,5601.028499999999,4664.9364000000005,5752.762779969137,5689.68682971777,5368.478010093955,85.73144698559645,-83.1604682984399,168.89191528403634,321.20881962381463,-48.20601265013539,369.41483227395,52.80715227250521,59.55729805259094,20.798853976647855,24.260610638947217,19.455783212469104,342.74346396184393,4853.1007056167655,5601.028499999999,6348.956294383233,26.70680195193558,0.5792934163503122,2972.544255999999,36.958993223682036,65.79262462674495,65.45633411439728,58.15860292488607,64.9078245221805,44.66015973029721,58.01450572947543,1.1672882384658134,1.2598684074185234,-0.00852685899913841
2017-10-29,5709.98,6189.88,5648.01,6169.98,1804.778173,5800.452857142857,5670.179999999999,4703.1598,5857.067084976853,5763.578086684267,5427.848527864773,132.69716649986185,-28.955799027339594,161.65296552720145,335.72955881949383,-26.948218763564967,362.6777775830588,68.68265798296814,67.15581288600478,21.04961923263159,28.448630273697905,17.337144792325486,357.03068280811146,4982.819347329243,5670.179999999999,6357.540652670756,24.244755992605395,0.8635645989176245,4777.322428999999,43.605821421302174,74.3140537695471,69.1319110802771,71.37106551550362,67.06223818663312,79.98872017324459,63.14906143558299,1.1333270037936272,1.2502593434606062,0.07873572462602518
2017-10-30,6133.01,6248.68,6030.0,6120.5,1473.687043,5829.677142857143,5737.052,4742.9624,5922.92531373264,5818.489150271303,5479.156044319235,148.9669063453357,-10.148847345492612,159.1157536908283,339.33310595206785,-18.67573730479279,358.00884325686064,65.84343300160282,65.69532858563583,21.429953683595897,28.378135587641424,16.55371128436691,347.1072819998468,5155.899308442981,5737.052,6318.204691557018,20.25962782129283,0.8299029717755159,3303.635385999999,43.72427275643902,82.61654064291186,74.24107301306798,76.47121673860285,70.19856437063427,89.01652147454001,61.39321935550439,1.1043862967466733,1.2321206452540547,-0.008019474941571847
2017-10-31,6120.52,6498.01,6100.0,6463.0,1511.774925,5970.53,5819.1305,4788.053000000001,6057.94398529948,5917.644665614179,5552.033374369662,201.77626109377525,34.12840592235753,167.64785517141772,365.6112912445169,6.08195839012501,359.5293328543919,74.39218785807945,70.48088256684936,22.366940482704074,31.16618744477877,15.206819911351964,350.7572651433117,5320.614401344234,5819.1305,6317.646598655767,17.133697161655565,1.1457860656217262,4815.410310999999,49.793179163797944,95.09587219272309,84.00882220172736,83.35050197323132,74.58254357151043,100.88641877667311,71.67787765635929,1.0908099872227295,1.2085948581950272,0.05595948043460508
2017-11-01,6463.0,6774.67,6338.02,6753.98,1675.615188,6122.528571428572,5885.329500000001,4839.8582,6231.95298897461,6046.311640135074,5641.066457749686,267.4413247726661,79.83477568099872,187.6065490916674,405.24518238538803,36.572679624796876,368.67250276059116,79.48210587328981,73.82207454052805,23.784697711924004,33.98955256486345,13.873183372874056,356.91450753144886,5272.554436425311,5885.329500000001,6498.1045635746905,20.823814998792834,1.2087841457945694,6491.0254989999985,57.88281873705411,95.20813512578424,90.97351598713972,88.43675240610813,79.20061318305034,106.90903085222374,72.09867206312906,1.0963430458073464,1.183462286736943,0.04502243540151629
2017-11-02,6753.98,7300.0,6685.1,7019.98,2503.610803,6287.987142857142,5953.8295,4901.3640000000005,6428.959741730957,6196.106772421986,5743.20820162008,334.72845254453114,117.69752276229099,217.03092978224015,452.8985708019054,67.38085443305135,385.51771636885405,83.07082447965958,76.44662206885853,25.900748867787993,40.02845465537464,12.244635080861256,375.40351692728467,5177.213280404399,5953.8295,6730.445719595601,26.08795631771455,1.1864075672763856,8994.636301999999,59.79813066198544,94.10032119734971,94.80144283861902,87.65435393208303,82.01852676606423,98.92600826412061,68.82868190146912,1.1213019302813265,1.162495428025492,0.039384185324801146
2017-11-03,7010.31,7346.34,6923.0,7115.04,1891.497592,6480.302857142857,6016.082,4979.8844,6600.479806298218,6337.481115126295,5844.8253718704445,375.84226740303893,127.04907009663901,248.79319730639992,492.6557432558502,85.71042150959693,406.9453217462533,84.22145660047292,77.32166864211302,27.92347891334489,37.699949034295614,11.264250835953785,378.8381555797365,5090.929358419185,6016.082,6941.234641580816,30.75598509398029,1.0939333417035924,10886.133893999999,60.27433021479883,91.15572182434657,93.48805938249352,87.27737382220116,83.77147578477778,94.28916989704788,68.01799963306082,1.1582282983320757,1.1486259010274102,0.013541349120652857
2017-11-04,7115.02,7480.99,6901.0,7357.09,1399.191767,6714.2242857142855,6098.437,5053.0262,6789.632354723663,6494.3440204914805,5956.844973954116,420.2520615040421,137.16709135811374,283.08497014592837,537.4990465373648,104.44297983288925,433.0560667044756,86.87209343835526,79.41842747776509,29.975089618082418,36.16969733261712,10.074172024825588,393.24745424449475,5016.910275945545,6098.437,7179.963724054454,35.46898079145376,1.0818871471254683,12285.325660999999,60.30715063213529,89.73690608346213,91.66431636838614,89.28697463296258,85.60997540084024,96.64097309720725,70.6984265311514,1.2069953676986156,1.1435982816960617,0.03401948548426992
2017-11-05,7357.27,7590.25,7279.02,7345.01,1207.83233,6882.085714285715,6177.6865,5125.6274,6928.476766042748,6625.215709646638,6059.672012920478,428.56287170857286,116.38232125011558,312.1805504584573,565.5436967261603,105.99010401734779,459.5535927088125,86.03061117612377,79.02573511022335,32.01684274935709,36.10848311403376,9.494488933138971,387.3734273739292,4980.831555768679,6177.6865,7374.54144423132,38.74767501495327,0.9876628975074808,11077.493331,65.7142424741403,90.82456349884463,90.57239713555111,88.68770288199816,86.63588456122653,92.79133952354141,64.23455437677711,1.257241936133191,1.148435789386822,-0.001641953544132213
2017-11-06,7345.1,7401.0,6906.0,6960.12,1763.019261,7002.0314285714285,6245.942499999999,5190.83,6936.387574532061,6676.7394466240785,6126.371863815257,361.17447502936466,39.19513965672587,321.9793353726388,550.3675828088217,72.65119208000732,477.71639072881436,63.25476935014427,67.5628595912844,32.31624167182567,32.868996802588434,15.403420845993933,395.08009023193875,5034.182640822053,6245.942499999999,7457.702359177945,38.8015054310201,0.7946860694347874,9314.47407,64.93959352692788,85.44909159426025,88.67018705885567,81.64397947577031,84.97191619940745,74.98810602849602,58.80123979607271,1.288540179560238,1.1619082272862027,-0.05240156242129013
2017-11-07,6981.72,7198.49,6901.0,7064.04,1440.259494,7087.894285714286,6323.5415,5251.4106,6968.300680899046,6736.324147143451,6195.8287627919035,320.02017195926237,-1.5673307307011441,321.5875026899635,540.4953843515477,50.22319489818665,490.2721894533611,66.08320039438568,68.87558364144861,32.574241493223546,31.06517918698226,14.65033325224343,388.0933321858007,5110.934582548614,6323.5415,7536.148417451386,38.35214546947738,0.8053332820978595,10754.733564,66.77995218777515,79.71608481275173,85.3299133019522,76.52065116789827,82.15482785557066,65.25229779255346,57.52307222887432,1.3065142710458666,1.181151256980896,0.014930777055568
2017-11-08,7070.0,7770.02,6651.0,7303.0,2822.298802,7166.325714285714,6404.4965,5319.2698,7051.975510674284,6823.50504758292,6277.84144702954,315.89875489759834,-4.55099823389213,320.44975313149047,545.6636005533801,44.3131288800152,501.3504716733649,71.88824363406347,71.710658166571,33.72954429138852,34.70433202745213,11.985788870917208,440.4138975623641,5157.80478626683,6404.4965,7651.18821373317,38.93176344879477,0.860355126332502,13577.032366,76.27968798336516,75.99075291442573,80.38530977381258,75.02545592803811,79.77837054639294,65.51962669132845,54.6822600327949,1.3201703134585463,1.2051272588377708,0.03382766801999981
2017-11-09,7303.01,7392.0,7015.0,7079.99,1913.398308,7174.898571428572,6457.995499999999,5382.8696,7058.979133005712,6862.964271031701,6337.259858360685,268.62304017014594,-41.46137036907561,310.08441053922155,525.7044126710161,19.483152798120955,506.2212598728952,60.595994990014844,65.69631651830177,34.80143187979583,32.5560312007139,11.243833079342455,435.875350822878,5191.928348914027,6457.995499999999,7724.062651085971,39.20929183323129,0.7456404067771932,11663.634058,68.19266184612833,74.36192534702515,76.68958769140086,67.28815311403636,75.61496473560716,50.63452987089477,50.91692255952305,1.319187901252472,1.2305025826188531,-0.030536765712720793
2017-11-10,7079.0,7279.91,6255.01,6506.98,3254.704105,7088.032857142857,6482.096,5440.809400000001,6920.979349754284,6808.197460103746,6349.831720704338,146.85594788108847,-130.5827701265065,277.43871800759496,458.3657393994081,-38.28441637878973,496.6501557781978,41.197195175798825,53.32171917152421,33.29085821642514,27.561068177663568,20.895714904994016,478.0260051763307,5231.663925005141,6482.096,7732.528074994858,38.581103241755706,0.5099501606275184,8408.929952999999,62.93798646868311,62.30371793014607,70.88546539719898,50.402626539008764,67.21085200340735,16.786175610211586,46.52907872168384,1.2858471971478158,1.251558599434461,-0.08093373013238725
2017-11-11,6503.0,6797.98,6100.0,6245.05,2754.156861,6929.169999999999,6496.8475,5493.793000000001,6751.997012315713,6721.559389318554,6342.070111763276,28.891975137538793,-198.83739429604495,227.72936943358374,379.489277555278,-93.72870257833586,473.2179801336139,35.18942935333918,48.797006917171885,31.488912594367104,24.77344888109894,21.028481540410038,493.76386213587136,5265.049166491244,6496.8475,7728.6458335087555,37.91987832587284,0.3977927258260047,5654.773091999999,59.4827534903996,45.623402894395845,60.763015390522355,36.49692593409061,56.97287664696816,-4.454975491664484,40.629489416082336,1.221573271458376,1.262699859565244,-0.0402536967994368
2017-11-12,6245.05,6630.0,5325.01,5811.03,4968.483069,6710.029999999999,6491.602499999999,5534.4136,6516.755259236785,6581.477944808007,6302.733807188219,-106.51298675188264,-267.3938849483731,160.88089819649048,278.7441376197885,-155.5790740110603,434.3232116308488,27.450694420268366,42.37968622886122,30.26469036651478,20.58192217916666,27.518467584187853,551.8005539415276,5249.107753679135,6491.602499999999,7734.097246320863,38.28006247520127,0.22612660857712502,686.2900229999996,48.82365120978436,29.6642630635428,45.86379462936157,30.957296392273975,48.30101656206993,-3.7301439473179414,39.98272188126475,1.1233685487305856,1.2588265540539674,-0.06949824260814574
2017-11-13,5839.94,6697.47,5699.99,6465.99,2621.243039,6639.4400000000005,6541.050499999999,5590.533,6504.063944427588,6563.7105686836985,6314.82685850761,-91.50080069430715,-201.9053591126381,110.40455841833096,248.88371017608824,-148.35160116380843,397.23531133989667,47.700037854759,52.52595790697984,28.971015177316975,18.89272282265292,24.154406776620107,583.6817118726732,5388.54344826498,6541.050499999999,7693.557551735019,35.239203602999844,0.46743599100456645,3307.5330619999995,50.613618366730435,31.559761181921356,35.61580904662,36.19341686457284,44.265149996237525,20.049950601243467,46.479544428008076,1.0276043521126432,1.2388942189888594,0.11270979499331446
2017-11-14,6465.99,6684.98,6311.07,6574.99,1254.292531,6569.575714285714,6585.300499999999,5643.6178,6521.79545832069,6565.4458658092835,6334.098202321861,-63.003511242963214,-138.72645572903537,75.72294448607214,231.34766348742232,-132.71011828197948,364.0577817694018,50.38858590468058,53.9783680941784,27.770435025932294,18.004214818108505,23.01844644059506,568.6775171284589,5500.952844817886,6585.300499999999,7669.6481551821125,32.93236672137022,0.49524575907425744,4561.825593,50.28124499112607,39.22247080107373,33.48216501551263,41.17018367151853,43.23349455466452,37.043561905226554,46.97826872410387,0.939361300882191,1.2035741484054148,0.01685743405108875
2017-11-15,6575.99,7298.0,6575.99,7240.06,1779.605845,6560.584285714285,6654.214999999999,5710.772000000001,6701.361593740518,6669.232655684778,6401.206483631353,52.025380716755535,-18.95805101545328,70.98343173220881,268.0261720534254,-76.82528777278117,344.85145982620656,63.679523422847176,61.68149682179381,26.25811330501353,23.961093825260775,20.965257571189138,579.7152701328442,5587.511794914374,6654.214999999999,7720.918205085624,32.06097804431102,0.7746054372045198,6341.431438,50.61498322261186,58.70473604061604,43.162322674537045,53.55506679010164,46.67401863314358,67.31716310401775,49.393001435674286,0.879821482804588,1.1581609598770095,0.10115148464104129
2017-11-16,7240.14,7940.0,7076.0,7864.5,2331.95675,6672.657142857142,6758.9985,5784.202000000001,6992.146195305389,6853.119939425582,6509.598595954956,209.53346229549152,110.84002445062615,98.69343784486537,343.52134347062565,-1.06409308446473,344.5854365550904,71.91983762540184,67.22796571697569,25.9215383988341,29.145098052707336,18.806450422534105,600.0452736862875,5649.893438767773,6758.9985,7868.103561232227,32.81862131593096,0.9983754644360638,8673.388187999999,50.674299098277444,75.52044999307185,57.81588561158721,68.07431108224709,53.80744944951145,96.60803434771836,55.27576655716281,0.8598862890286441,1.1085356285417625,0.08624790402289473
